Price,Close,High,Low,Open,Volume
Ticker,NFLX,NFLX,NFLX,NFLX,NFLX
Date,,,,,
2025-03-10,866.6799926757812,881.27001953125,854.5,875.0700073242188,6995300
2025-03-11,895.0999755859375,910.6799926757812,866.0,867.4099731445312,7398900
2025-03-12,919.6799926757812,927.1799926757812,901.0,914.5999755859375,6865800
2025-03-13,890.1699829101562,921.8900146484375,887.510009765625,913.0,5001700
2025-03-14,918.0,919.6300048828125,901.0,901.4600219726562,5200700
2025-03-17,950.02001953125,967.6300048828125,934.4199829101562,939.9500122070312,7543100
2025-03-18,929.97998046875,948.25,916.2999877929688,940.0,6009400
2025-03-19,959.489990234375,968.0,924.0,935.77001953125,6662400
2025-03-20,950.8400268554688,967.0,945.5,950.010009765625,4466300
2025-03-21,960.2899780273438,963.6500244140625,940.9500122070312,941.6400146484375,5905400
2025-03-24,971.989990234375,977.0,951.5499877929688,969.6699829101562,4677900
2025-03-25,997.280029296875,998.7000122070312,977.1099853515625,978.1799926757812,3782200
2025-03-26,970.6500244140625,996.7899780273438,966.3200073242188,993.8099975585938,3527400
2025-03-27,976.719970703125,989.0,966.3699951171875,974.219970703125,3047200
2025-03-28,933.8499755859375,974.97998046875,929.22998046875,972.0,4422700
2025-03-31,932.530029296875,934.47998046875,900.5900268554688,920.530029296875,4634100
2025-04-01,928.3800048828125,932.2899780273438,911.5,927.5,3520000
2025-04-02,935.52001953125,949.5499877929688,916.1099853515625,923.0,3256900
2025-04-03,917.0499877929688,946.5900268554688,900.469970703125,901.7999877929688,5864600
2025-04-04,855.8599853515625,906.6300048828125,853.8699951171875,896.5,6798800
2025-04-07,867.8300170898438,906.739990234375,821.0999755859375,827.8499755859375,6656800
2025-04-08,870.4000244140625,922.4199829101562,857.7000122070312,912.4400024414062,5625400
2025-04-09,945.469970703125,951.4299926757812,854.4000244140625,855.9299926757812,7498000
2025-04-10,921.1699829101562,941.239990234375,894.0,931.9400024414062,5129800
2025-04-11,918.2899780273438,944.8599853515625,906.6799926757812,920.0,4073600
2025-04-14,931.280029296875,948.97998046875,919.5,932.7000122070312,4035900
2025-04-15,976.280029296875,993.4500122070312,948.0,950.0,7712000
2025-04-16,961.6300048828125,981.2100219726562,949.1699829101562,976.280029296875,6066100
2025-04-17,973.030029296875,984.7000122070312,956.0,969.0,8763200
2025-04-21,987.9099731445312,1019.0,973.0499877929688,984.4000244140625,9775700
2025-04-22,1040.3399658203125,1064.969970703125,1004.52001953125,1005.2999877929688,9368900
2025-04-23,1049.5899658203125,1061.25,1032.0,1047.219970703125,6471900
2025-04-24,1096.8699951171875,1101.0,1047.02001953125,1048.0,6381900
2025-04-25,1101.530029296875,1106.800048828125,1091.0,1097.0400390625,3950000
2025-04-28,1110.3800048828125,1114.0,1082.6199951171875,1100.0,3831100
2025-04-29,1125.6400146484375,1127.81005859375,1095.47998046875,1103.9200439453125,3777300
2025-04-30,1131.719970703125,1133.199951171875,1101.1099853515625,1112.6500244140625,4266700
2025-05-01,1133.469970703125,1142.4200439453125,1111.8299560546875,1122.52001953125,3499500
2025-05-02,1156.489990234375,1159.43994140625,1133.3199462890625,1136.6600341796875,3774300
2025-05-05,1134.06005859375,1144.02001953125,1107.010009765625,1114.800048828125,5662300
2025-05-06,1137.68994140625,1147.6600341796875,1126.4000244140625,1129.4300537109375,3256700
2025-05-07,1155.4100341796875,1164.0,1138.0,1139.1800537109375,4349700
2025-05-08,1144.4300537109375,1162.2900390625,1139.199951171875,1161.6199951171875,3760900
2025-05-09,1140.219970703125,1151.0,1133.219970703125,1147.0999755859375,2569600
2025-05-12,1110.0,1130.0,1102.9300537109375,1124.260009765625,6479100
2025-05-13,1138.43994140625,1147.8800048828125,1106.300048828125,1114.4599609375,3997900
2025-05-14,1150.989990234375,1152.9000244140625,1128.4000244140625,1129.5999755859375,3910100
2025-05-15,1177.97998046875,1187.800048828125,1147.6500244140625,1147.739990234375,4464000
2025-05-16,1191.530029296875,1196.5,1179.3900146484375,1193.1400146484375,4698400
2025-05-19,1191.6400146484375,1191.6400146484375,1171.7099609375,1173.5799560546875,2853400
2025-05-20,1192.02001953125,1193.0,1179.02001953125,1186.7900390625,2133100
2025-05-21,1194.6300048828125,1211.219970703125,1186.5,1186.5,2976600
2025-05-22,1187.969970703125,1198.75,1187.2099609375,1192.4000244140625,1861600
2025-05-23,1185.3900146484375,1191.449951171875,1179.43994140625,1184.0,2186500
2025-05-27,1211.5699462890625,1211.77001953125,1193.0899658203125,1195.3299560546875,2920500
2025-05-28,1208.550048828125,1215.9100341796875,1206.02001953125,1210.27001953125,1855900
2025-05-29,1184.8599853515625,1209.0,1176.280029296875,1208.0,3303100
2025-05-30,1207.22998046875,1211.81005859375,1180.9300537109375,1198.3299560546875,4696800
2025-06-02,1218.97998046875,1219.4000244140625,1196.25,1201.199951171875,2294200
2025-06-03,1217.93994140625,1229.5699462890625,1211.1800537109375,1219.8699951171875,2363800
2025-06-04,1239.6600341796875,1242.56005859375,1219.8800048828125,1220.72998046875,2359400
2025-06-05,1250.52001953125,1262.81005859375,1237.2900390625,1240.5999755859375,2817200
2025-06-06,1241.469970703125,1260.0,1235.550048828125,1259.4100341796875,2557000
2025-06-09,1224.4599609375,1238.8800048828125,1221.5699462890625,1238.8800048828125,2403100
2025-06-10,1203.6199951171875,1227.52001953125,1180.6099853515625,1227.52001953125,4454400
2025-06-11,1219.8800048828125,1228.2900390625,1196.010009765625,1202.5999755859375,2382300
2025-06-12,1215.030029296875,1230.0,1211.9599609375,1222.5899658203125,2084600
2025-06-13,1212.1500244140625,1220.6199951171875,1201.8900146484375,1206.5899658203125,2210300
2025-06-16,1225.3499755859375,1226.25,1212.199951171875,1212.199951171875,2112800
2025-06-17,1220.6700439453125,1232.3599853515625,1216.0899658203125,1219.949951171875,1892100
2025-06-18,1222.2900390625,1242.0,1220.5,1229.989990234375,2281000
2025-06-20,1231.4100341796875,1248.5,1224.3499755859375,1234.449951171875,5348200
2025-06-23,1253.5400390625,1254.8399658203125,1215.010009765625,1238.030029296875,2667300
2025-06-24,1279.1099853515625,1282.5699462890625,1255.0,1260.550048828125,2663300
2025-06-25,1275.25,1298.0,1273.81005859375,1286.8399658203125,2146500
2025-06-26,1306.6700439453125,1307.3399658203125,1280.0,1280.0,2605900
2025-06-27,1323.1199951171875,1331.3499755859375,1301.0,1306.8800048828125,4070900
2025-06-30,1339.1300048828125,1341.1500244140625,1321.2099609375,1331.0,3282900
2025-07-01,1293.5999755859375,1338.77001953125,1282.219970703125,1338.22998046875,4993600
2025-07-02,1284.8599853515625,1299.949951171875,1271.5899658203125,1296.9599609375,3048800
2025-07-03,1297.1800537109375,1302.260009765625,1279.760009765625,1292.0,2006200
2025-07-07,1289.6199951171875,1295.0,1276.02001953125,1295.0,2271400
